Praktikumsgruppe;29
Startzeitpunkt;20190503-095818
Anzahl der Zyklen;1000
Messzeit/Zyklus [sec];1
Hochspannung [V] ;400
Mittelwert;3,05
Standardabweichung;1,81
Anzahl Ereignisse;3051
;
Zyklus;Ereignisse
668;3
669;4
670;4
671;5
672;0
673;3
674;4
675;3
676;1
677;2
678;2
679;4
680;4
681;1
682;1
683;4
684;2
685;6
686;6
687;3
688;3
689;5
690;2
691;0
692;3
693;2
694;3
695;5
696;0
697;2
698;5
699;2
700;3
701;2
702;0
703;3
704;0
705;4
706;6
707;3
708;2
709;3
710;1
711;2
712;1
713;3
714;2
715;2
716;9
717;3
718;3
719;3
720;0
721;1
722;3
723;2
724;6
725;1
726;2
727;3
728;2
729;2
730;3
731;1
732;2
733;1
734;5
735;2
736;1
737;4
738;1
739;6
740;4
741;4
742;2
743;3
744;4
745;4
746;6
747;2
748;3
749;3
750;2
751;4
752;3
753;3
754;4
755;1
756;0
757;3
758;2
759;2
760;3
761;4
762;2
763;4
764;3
765;5
766;0
767;2
768;3
769;7
770;5
771;2
772;2
773;4
774;2
775;6
776;4
777;5
778;0
779;3
780;3
781;4
782;2
783;4
784;2
785;3
786;3
787;5
788;2
789;4
790;0
791;4
792;1
793;8
794;8
795;3
796;2
797;0
798;3
799;4
800;4
801;5
802;2
803;5
804;6
805;4
806;1
807;1
808;2
809;6
810;2
811;3
812;3
813;5
814;5
815;2
816;0
817;2
818;2
819;4
820;4
821;0
822;3
823;2
824;2
825;5
826;1
827;1
828;4
829;2
830;3
831;3
832;4
833;4
834;1
835;2
836;2
837;3
838;3
839;1
840;0
841;4
842;3
843;1
844;4
845;3
846;3
847;2
848;1
849;2
850;0
851;3
852;3
853;5
854;3
855;1
856;5
857;2
858;0
859;4
860;4
861;2
862;1
863;5
864;5
865;5
866;6
867;3
868;4
869;2
870;2
871;1
872;5
873;9
874;1
875;4
876;5
877;2
878;2
879;3
880;4
881;4
882;3
883;3
884;0
885;3
886;5
887;2
888;2
889;2
890;1
891;2
892;4
893;7
894;7
895;6
896;4
897;1
898;7
899;4
900;5
901;2
902;3
903;2
904;2
905;5
906;1
907;5
908;5
909;2
910;0
911;6
912;4
913;1
914;5
915;2
916;2
917;5
918;3
919;1
920;5
921;2
922;0
923;2
924;5
925;3
926;3
927;3
928;2
929;1
930;2
931;6
932;3
933;1
934;3
935;3
936;1
937;2
938;3
939;2
940;5
941;6
942;4
943;4
944;5
945;0
946;3
947;1
948;6
949;3
950;3
951;1
952;6
953;4
954;3
955;4
956;0
957;2
958;2
959;2
960;2
961;1
962;2
963;2
964;7
965;4
966;1
967;1
968;1
969;7
970;2
971;4
972;3
973;6
974;3
975;0
976;5
977;5
978;0
979;3
980;0
981;3
982;8
983;2
984;1
985;5
986;2
987;3
988;3
989;3
990;3
991;1
992;4
993;0
994;1
995;2
996;3
997;2
998;5
999;6
;
Ereigniskanal;Ereignisanzahl
0;63
1;129
2;237
3;203
4;163
5;105
6;57
7;30
8;8
9;4
10;1
