Praktikumsgruppe;29
Startzeitpunkt;20190503-102154
Anzahl der Zyklen;1000
Messzeit/Zyklus [sec];1
Hochspannung [V] ;400
Mittelwert;0,73
Standardabweichung;0,84
Anzahl Ereignisse;731
;
Zyklus;Ereignisse
668;0
669;0
670;0
671;0
672;1
673;1
674;1
675;0
676;0
677;1
678;0
679;0
680;0
681;0
682;1
683;1
684;2
685;1
686;3
687;0
688;0
689;0
690;0
691;0
692;0
693;0
694;1
695;0
696;0
697;1
698;1
699;1
700;1
701;2
702;0
703;0
704;1
705;1
706;0
707;3
708;0
709;1
710;0
711;2
712;1
713;2
714;1
715;0
716;0
717;1
718;0
719;2
720;0
721;2
722;0
723;2
724;0
725;0
726;0
727;0
728;0
729;1
730;1
731;0
732;0
733;0
734;0
735;0
736;3
737;0
738;0
739;0
740;0
741;2
742;0
743;0
744;1
745;0
746;2
747;2
748;1
749;0
750;0
751;0
752;1
753;0
754;3
755;1
756;0
757;1
758;0
759;0
760;0
761;0
762;0
763;1
764;0
765;3
766;2
767;0
768;0
769;0
770;1
771;0
772;1
773;1
774;1
775;2
776;0
777;1
778;0
779;2
780;1
781;1
782;2
783;2
784;1
785;1
786;0
787;2
788;1
789;0
790;0
791;0
792;0
793;2
794;0
795;1
796;0
797;0
798;1
799;0
800;2
801;2
802;0
803;0
804;1
805;1
806;0
807;0
808;0
809;1
810;0
811;0
812;0
813;0
814;0
815;2
816;0
817;0
818;1
819;0
820;0
821;1
822;1
823;1
824;1
825;0
826;0
827;0
828;1
829;0
830;2
831;0
832;1
833;0
834;0
835;0
836;1
837;0
838;1
839;0
840;2
841;0
842;1
843;0
844;0
845;1
846;1
847;1
848;0
849;2
850;3
851;0
852;0
853;1
854;0
855;2
856;1
857;0
858;0
859;2
860;0
861;0
862;2
863;2
864;1
865;1
866;0
867;1
868;0
869;3
870;2
871;1
872;1
873;2
874;1
875;0
876;0
877;1
878;1
879;0
880;0
881;1
882;1
883;1
884;0
885;1
886;1
887;1
888;2
889;0
890;0
891;1
892;0
893;1
894;1
895;0
896;1
897;1
898;0
899;1
900;3
901;0
902;1
903;0
904;2
905;1
906;0
907;1
908;2
909;3
910;0
911;0
912;2
913;0
914;2
915;0
916;2
917;0
918;2
919;1
920;1
921;0
922;1
923;0
924;1
925;2
926;1
927;0
928;2
929;1
930;1
931;1
932;0
933;0
934;1
935;1
936;1
937;0
938;0
939;1
940;1
941;1
942;1
943;1
944;2
945;1
946;0
947;1
948;2
949;2
950;1
951;0
952;0
953;2
954;3
955;0
956;0
957;1
958;1
959;2
960;0
961;0
962;1
963;0
964;1
965;0
966;1
967;1
968;0
969;2
970;1
971;0
972;0
973;1
974;0
975;0
976;0
977;0
978;0
979;1
980;0
981;0
982;1
983;1
984;2
985;2
986;0
987;0
988;0
989;0
990;0
991;0
992;1
993;1
994;1
995;0
996;1
997;1
998;1
999;0
;
Ereigniskanal;Ereignisanzahl
0;481
1;343
2;143
3;30
4;3
